Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Week,Quarter,DayOfWeek,WeekOfYear,Month_Name,Year_Month,Lag_1,Rolling_Mean_4,Rolling_STD_4
24,2011-03-11,1253218.7,0,39.51,3.752,133.7361429,8.252,2011,3,11,10,1,Friday,10,March,2011-03,1346994.53,1298871.17,63820.47113562328
24,2011-03-18,1168397.26,0,43.39,3.796,133.8492258,8.252,2011,3,18,11,1,Friday,11,March,2011-03,1253218.7,1250932.955,73700.29230145439
24,2011-03-25,1158693.12,0,36.88,3.789,133.9587419,8.252,2011,3,25,12,1,Friday,12,March,2011-03,1168397.26,1231825.9025,87736.46355363511
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212,2011,4,1,13,2,Friday,13,April,2011-04,1158693.12,1186028.095,44968.75253664509
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212,2011,4,8,14,2,Friday,14,April,2011-04,1163803.3,1191141.0,55162.128091153805
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212,2011,4,15,15,2,Friday,15,April,2011-04,1273670.32,1210435.8475000001,57980.970579942325
24,2011-04-22,1372484.9,0,46.0,4.061,134.3571,8.212,2011,4,22,16,2,Friday,16,April,2011-04,1245576.65,1263883.7925,86103.10315022086
24,2011-04-29,1197761.17,0,60.48,4.117,134.4357333,8.212,2011,4,29,17,2,Friday,17,April,2011-04,1372484.9,1272373.26,73731.59682206233
24,2011-05-06,1339630.35,0,55.75,4.192,134.5143667,8.212,2011,5,6,18,2,Friday,18,May,2011-05,1197761.17,1288863.2674999998,81123.76863167726
24,2011-05-13,1311950.16,0,58.49,4.211,134.593,8.212,2011,5,13,19,2,Friday,19,May,2011-05,1339630.35,1305456.645,75941.0081451449
24,2011-05-20,1234281.7,0,59.84,4.202,134.6803871,8.212,2011,5,20,20,2,Friday,20,May,2011-05,1311950.16,1270905.845,66078.65227426829
24,2011-05-27,1311153.72,0,65.74,4.134,134.7677742,8.212,2011,5,27,21,2,Friday,21,May,2011-05,1234281.7,1299253.9825,45293.2858211726
24,2011-06-03,1554837.62,0,73.12,4.069,134.8551613,8.212,2011,6,3,22,2,Friday,22,June,2011-06,1311153.72,1353055.8,139366.00214478225
24,2011-06-10,1373841.91,0,70.02,4.025,134.9425484,8.212,2011,6,10,23,2,Friday,23,June,2011-06,1554837.62,1368528.7375,136691.12286595302
24,2011-06-17,1320359.23,0,64.34,3.989,135.0837333,8.212,2011,6,17,24,2,Friday,24,June,2011-06,1373841.91,1390048.1199999999,113282.96178685485
24,2011-06-24,1304850.67,0,68.88,3.964,135.2652667,8.212,2011,6,24,25,2,Friday,25,June,2011-06,1320359.23,1388472.3575,114780.13085739614
24,2011-07-01,1445596.61,0,70.27,3.916,135.4468,8.358,2011,7,1,26,3,Friday,26,July,2011-07,1304850.67,1361162.105,63576.2413942447
24,2011-07-08,1567340.07,0,72.56,3.886,135.6283333,8.358,2011,7,8,27,3,Friday,27,July,2011-07,1445596.61,1409536.645,122629.53250245836
24,2011-07-15,1356938.95,0,74.43,3.915,135.7837419,8.358,2011,7,15,28,3,Friday,28,July,2011-07,1567340.07,1418681.5750000002,114881.66943965378
24,2011-07-22,1357672.24,0,79.29,3.972,135.8738387,8.358,2011,7,22,29,3,Friday,29,July,2011-07,1356938.95,1431886.9675,99432.6042761839
24,2011-07-29,1310973.06,0,74.84,4.004,135.9639355,8.358,2011,7,29,30,3,Friday,30,July,2011-07,1357672.24,1398231.08,114835.9294170351
24,2011-08-05,1417616.81,0,74.64,4.02,136.0540323,8.358,2011,8,5,31,3,Friday,31,August,2011-08,1310973.06,1360800.265,43724.762007276295
24,2011-08-12,1402818.01,0,72.52,3.995,136.144129,8.358,2011,8,12,32,3,Friday,32,August,2011-08,1417616.81,1372270.03,48166.113754082675
24,2011-08-19,1352039.88,0,69.93,3.942,136.183129,8.358,2011,8,19,33,3,Friday,33,August,2011-08,1402818.01,1370861.94,48813.099911327445
24,2011-08-26,1402372.09,0,69.94,3.906,136.2136129,8.358,2011,8,26,34,3,Friday,34,August,2011-08,1352039.88,1393711.6975,28670.089541730158
24,2011-09-02,1196105.44,0,68.14,3.879,136.2440968,8.358,2011,9,2,35,3,Friday,35,September,2011-09,1402372.09,1338333.855,97768.22752934994
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358,2011,9,9,36,3,Friday,36,September,2011-09,1196105.44,1369493.15,137114.241163129
24,2011-09-16,1227535.97,0,65.56,3.937,136.3145,8.358,2011,9,16,37,3,Friday,37,September,2011-09,1527455.19,1338367.1724999999,155319.9534377986
24,2011-09-23,1232376.49,0,60.61,3.899,136.367,8.358,2011,9,23,38,3,Friday,38,September,2011-09,1227535.97,1295868.2725,155226.32198991903
24,2011-09-30,1246242.61,0,68.0,3.858,136.4195,8.358,2011,9,30,39,3,Friday,39,September,2011-09,1232376.49,1308402.565,146250.10859459508
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454,2011,10,7,40,4,Friday,40,October,2011-10,1246242.61,1278017.365,85632.44083693353
24,2011-10-14,1333315.03,0,60.21,3.744,136.5150968,8.454,2011,10,14,41,4,Friday,41,October,2011-10,1405914.39,1304462.13,81057.39304295003
24,2011-10-21,1283563.43,0,56.6,3.757,136.5017742,8.454,2011,10,21,42,4,Friday,42,October,2011-10,1333315.03,1317258.865,69032.10210135873
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454,2011,10,28,43,4,Friday,43,October,2011-10,1283563.43,1332483.9,53003.50273664446
24,2011-11-04,1385860.38,0,39.87,3.738,136.475129,8.454,2011,11,4,44,4,Friday,44,November,2011-11,1307142.75,1327470.3975,43911.2166131493
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,2011,11,11,45,4,Friday,45,November,2011-11,1385860.38,1350411.2875,66263.73219046534
24,2011-11-18,1297535.69,0,48.17,3.717,136.4666667,8.454,2011,11,18,46,4,Friday,46,November,2011-11,1425078.59,1353904.3525,61781.96435231967
24,2011-11-25,1761235.67,1,41.83,3.689,136.4788,8.454,2011,11,25,47,4,Friday,47,November,2011-11,1297535.69,1467427.5825,203005.00248933028
24,2011-12-02,1335647.1,0,47.21,3.666,136.4909333,8.454,2011,12,2,48,4,Friday,48,December,2011-12,1761235.67,1454874.2625000002,211120.53175002997
24,2011-12-09,1529615.54,0,42.3,3.627,136.5030667,8.454,2011,12,9,49,4,Friday,49,December,2011-12,1335647.1,1481008.5,212667.28298998348
24,2011-12-16,1624994.43,0,36.0,3.611,136.5335161,8.454,2011,12,16,50,4,Friday,50,December,2011-12,1529615.54,1562873.185,178833.71157875165
24,2011-12-23,2168344.23,0,36.93,3.587,136.5883871,8.454,2011,12,23,51,4,Friday,51,December,2011-12,1624994.43,1664650.325,356724.756249032
24,2011-12-30,1363973.16,1,33.45,3.566,136.6432581,8.454,2011,12,30,52,4,Friday,52,December,2011-12,2168344.23,1671731.8399999999,348195.6821654789
24,2012-01-06,1251581.89,0,32.86,3.585,136.698129,8.659,2012,1,6,1,1,Friday,1,January,2012-01,1363973.16,1602223.4275,408543.7387282958
24,2012-01-13,1155594.2,0,36.5,3.666,136.753,8.659,2012,1,13,2,1,Friday,2,January,2012-01,1251581.89,1484873.3699999999,463536.7528339983
24,2012-01-20,1151993.85,0,25.73,3.705,136.8564194,8.659,2012,1,20,3,1,Friday,3,January,2012-01,1155594.2,1230785.775,100055.48180621005
24,2012-01-27,1057290.41,0,31.92,3.737,136.9598387,8.659,2012,1,27,4,1,Friday,4,January,2012-01,1151993.85,1154115.0875,79333.64814686884
24,2012-02-03,1249696.97,0,38.61,3.796,137.0632581,8.659,2012,2,3,5,1,Friday,5,February,2012-02,1057290.41,1153643.8575,78563.59128479252
24,2012-02-10,1403460.87,1,33.82,3.826,137.1666774,8.659,2012,2,10,6,1,Friday,6,February,2012-02,1249696.97,1215610.525,147830.959771656
24,2012-02-17,1326370.08,0,33.92,3.874,137.2583103,8.659,2012,2,17,7,1,Friday,7,February,2012-02,1403460.87,1259204.5825,148526.99899290563
24,2012-02-24,1303233.15,0,37.35,3.917,137.3411034,8.659,2012,2,24,8,1,Friday,8,February,2012-02,1326370.08,1320690.2675,63843.642726013684
24,2012-03-02,1213994.39,0,35.36,3.983,137.4238966,8.659,2012,3,2,9,1,Friday,9,March,2012-03,1303233.15,1311764.6225,78002.83238551475
24,2012-03-09,1325835.7,0,41.5,4.021,137.5066897,8.659,2012,3,9,10,1,Friday,10,March,2012-03,1213994.39,1292358.33,53343.86013571377
24,2012-03-16,1239299.12,0,48.68,4.021,137.5843871,8.659,2012,3,16,11,1,Friday,11,March,2012-03,1325835.7,1270590.59,52598.621184295735
24,2012-03-23,1221723.94,0,59.51,4.054,137.6552903,8.659,2012,3,23,12,1,Friday,12,March,2012-03,1239299.12,1250213.2874999999,51514.786814500105
24,2012-03-30,1230106.13,0,47.28,4.098,137.7261935,8.659,2012,3,30,13,1,Friday,13,March,2012-03,1221723.94,1254241.2225,48266.31671185592
24,2012-04-06,1524734.29,0,45.25,4.143,137.7970968,8.983,2012,4,6,14,2,Friday,14,April,2012-04,1230106.13,1303965.8699999999,147353.85988367329
24,2012-04-13,1285783.87,0,48.65,4.187,137.868,8.983,2012,4,13,15,2,Friday,15,April,2012-04,1524734.29,1315587.0574999999,142300.23265458664
24,2012-04-20,1208654.4,0,61.05,4.17,137.9230667,8.983,2012,4,20,16,2,Friday,16,April,2012-04,1285783.87,1312319.6725,145292.43365811024
24,2012-04-27,1194334.65,0,49.26,4.163,137.9781333,8.983,2012,4,27,17,2,Friday,17,April,2012-04,1208654.4,1303376.8025,152939.17429648057
24,2012-05-04,1306551.71,0,52.14,4.124,138.0332,8.983,2012,5,4,18,2,Friday,18,May,2012-05,1194334.65,1248831.1575,55621.35775319002
24,2012-05-11,1355391.79,0,58.7,4.055,138.0882667,8.983,2012,5,11,19,2,Friday,19,May,2012-05,1306551.71,1266233.1375,77587.70547136899
24,2012-05-18,1298809.8,0,63.1,4.029,138.1065806,8.983,2012,5,18,20,2,Friday,20,May,2012-05,1355391.79,1288771.9874999998,67758.1114730689
24,2012-05-25,1407897.57,0,65.79,3.979,138.1101935,8.983,2012,5,25,21,2,Friday,21,May,2012-05,1298809.8,1342162.7175,50476.722368942006
24,2012-06-01,1467722.19,0,71.79,3.915,138.1138065,8.983,2012,6,1,22,2,Friday,22,June,2012-06,1407897.57,1382455.3375000001,72219.0069090517
24,2012-06-08,1406313.13,0,59.93,3.871,138.1174194,8.983,2012,6,8,23,2,Friday,23,June,2012-06,1467722.19,1395185.6725,70321.32872187087
24,2012-06-15,1364445.98,0,68.28,3.786,138.1295333,8.983,2012,6,15,24,2,Friday,24,June,2012-06,1406313.13,1411594.7175,42484.745039595684
24,2012-06-22,1434709.63,0,72.29,3.722,138.1629,8.983,2012,6,22,25,2,Friday,25,June,2012-06,1364445.98,1418297.7325,43801.70971976355
24,2012-06-29,1428869.9,0,70.4,3.667,138.1962667,8.983,2012,6,29,26,2,Friday,26,June,2012-06,1434709.63,1408584.66,31871.55440222047
24,2012-07-06,1645097.75,0,77.18,3.646,138.2296333,8.953,2012,7,6,27,3,Friday,27,July,2012-07,1428869.9,1468280.815,122101.25053374308
24,2012-07-13,1405475.78,0,75.36,3.689,138.263,8.953,2012,7,13,28,3,Friday,28,July,2012-07,1645097.75,1478538.2650000001,111755.81190789076
24,2012-07-20,1394299.0,0,76.42,3.732,138.2331935,8.953,2012,7,20,29,3,Friday,29,July,2012-07,1405475.78,1468435.6075,118652.34125110134
24,2012-07-27,1307339.14,0,73.62,3.82,138.2033871,8.953,2012,7,27,30,3,Friday,30,July,2012-07,1394299.0,1438052.9175,144832.46583272496
24,2012-08-03,1440374.13,0,73.26,3.819,138.1735806,8.953,2012,8,3,31,3,Friday,31,August,2012-08,1307339.14,1386872.0125,56536.75705121338
24,2012-08-10,1497054.81,0,75.53,3.863,138.1437742,8.953,2012,8,10,32,3,Friday,32,August,2012-08,1440374.13,1409766.77,80180.3876880132
24,2012-08-17,1397970.54,0,72.87,3.963,138.1857097,8.953,2012,8,17,33,3,Friday,33,August,2012-08,1497054.81,1410684.655,79965.01900070095
24,2012-08-24,1303726.54,0,68.13,3.997,138.2814516,8.953,2012,8,24,34,3,Friday,34,August,2012-08,1397970.54,1409781.5050000001,81526.46393532875
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,2012,8,31,35,3,Friday,35,August,2012-08,1303726.54,1385827.7025000001,83591.52915268231
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,9,7,36,3,Friday,36,September,2012-09,1344558.92,1380847.6875,74897.56676288192
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,2012,9,14,37,3,Friday,37,September,2012-09,1477134.75,1342082.435,99250.02188447182
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,2012,9,21,38,3,Friday,38,September,2012-09,1242909.53,1331440.4175,106733.6307767979
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,2012,9,28,39,3,Friday,39,September,2012-09,1261158.47,1310120.2774999999,111644.19341925195
24,2012-10-05,1416720.54,0,60.35,4.151,138.8256,8.693,2012,10,5,40,4,Friday,40,October,2012-10,1259278.36,1295016.725,81548.73904776371
24,2012-10-12,1416301.17,0,51.64,4.186,138.9117,8.693,2012,10,12,41,4,Friday,41,October,2012-10,1416720.54,1338364.635,90238.90909424455
24,2012-10-19,1255414.84,0,52.59,4.153,138.8336129,8.693,2012,10,19,42,4,Friday,42,October,2012-10,1416301.17,1336928.7275,91907.22024356695
24,2012-10-26,1307182.29,0,55.16,4.071,138.7281613,8.693,2012,10,26,43,4,Friday,43,October,2012-10,1255414.84,1348904.71,80875.18313713133
25,2010-02-26,628516.57,0,29.16,2.754,204.4630869,8.187,2010,2,26,8,1,Friday,8,February,2010-02,676260.67,641343.2225,44845.352303566804
25,2010-03-05,665750.06,0,29.45,2.777,204.4940734,8.187,2010,3,5,9,1,Friday,9,March,2010-03,628516.57,638472.8300000001,42063.74599399582
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,12,10,1,Friday,10,March,2010-03,665750.06,657786.8225,20570.777917809242
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,19,11,1,Friday,11,March,2010-03,660619.99,653670.615,16974.993034473824
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,26,12,1,Friday,12,March,2010-03,659795.84,670713.3725,17515.36326937291
25,2010-04-02,822486.37,0,47.2,2.85,204.0252842,7.856,2010,4,2,13,2,Friday,13,April,2010-04,696687.6,709897.45,77004.77135094226
25,2010-04-09,712647.97,0,61.36,2.869,203.8488134,7.856,2010,4,9,14,2,Friday,14,April,2010-04,822486.37,722904.445,69980.41167100839
25,2010-04-16,715311.6,0,52.16,2.899,203.7307486,7.856,2010,4,16,15,2,Friday,15,April,2010-04,712647.97,736783.385,57724.14116867987
25,2010-04-23,694531.72,0,46.12,2.902,203.6905586,7.856,2010,4,23,16,2,Friday,16,April,2010-04,715311.6,736244.4149999999,58231.144836325766
25,2010-04-30,706924.02,0,50.97,2.921,203.6503685,7.856,2010,4,30,17,2,Friday,17,April,2010-04,694531.72,707353.8275,9236.616682183041
25,2010-05-07,724468.97,0,63.67,2.966,203.6101784,7.856,2010,5,7,18,2,Friday,18,May,2010-05,706924.02,710309.0775,12726.76197278466
25,2010-05-14,698073.95,0,50.27,2.982,203.6133915,7.856,2010,5,14,19,2,Friday,19,May,2010-05,724468.97,705999.6649999999,13370.369979091434
25,2010-05-21,704113.22,0,57.17,2.958,203.8770235,7.856,2010,5,21,20,2,Friday,20,May,2010-05,698073.95,708395.04,11334.225554868082
25,2010-05-28,792442.54,0,69.31,2.899,204.1406556,7.856,2010,5,28,21,2,Friday,21,May,2010-05,704113.22,729774.67,43277.623346050845
25,2010-06-04,764155.44,0,69.22,2.847,204.4042877,7.856,2010,6,4,22,2,Friday,22,June,2010-06,792442.54,739696.2875,46112.14939501893
25,2010-06-11,737163.2,0,63.68,2.809,204.6679198,7.856,2010,6,11,23,2,Friday,23,June,2010-06,764155.44,749468.6,37731.49061643242
25,2010-06-18,780444.94,0,69.56,2.78,204.670036,7.856,2010,6,18,24,2,Friday,24,June,2010-06,737163.2,768551.5299999999,23922.00122429447
25,2010-06-25,737569.14,0,72.17,2.808,204.5675459,7.856,2010,6,25,25,2,Friday,25,June,2010-06,780444.94,754833.1799999999,21237.875381241156
25,2010-07-02,759407.87,0,66.42,2.815,204.4650559,7.527,2010,7,2,26,3,Friday,26,July,2010-07,737569.14,753646.2875,20668.256288244374
25,2010-07-09,719591.13,0,75.24,2.793,204.3625658,7.527,2010,7,9,27,3,Friday,27,July,2010-07,759407.87,749253.27,26409.57920771408
25,2010-07-16,726997.84,0,73.43,2.783,204.3571656,7.527,2010,7,16,28,3,Friday,28,July,2010-07,719591.13,735891.495,17326.60174682313
25,2010-07-23,665290.93,0,75.37,2.771,204.4812188,7.527,2010,7,23,29,3,Friday,29,July,2010-07,726997.84,717821.9425,39056.470909232456
25,2010-07-30,682124.34,0,71.99,2.781,204.605272,7.527,2010,7,30,30,3,Friday,30,July,2010-07,665290.93,698501.0599999999,29597.112559328234
25,2010-08-06,699464.43,0,71.79,2.784,204.7293252,7.527,2010,8,6,31,3,Friday,31,August,2010-08,682124.34,693469.385,26349.150723050632
25,2010-08-13,686072.39,0,72.73,2.805,204.8533784,7.527,2010,8,13,32,3,Friday,32,August,2010-08,699464.43,683238.0225000001,14079.161402529984
25,2010-08-20,724499.81,0,71.81,2.779,204.8217044,7.527,2010,8,20,33,3,Friday,33,August,2010-08,686072.39,698040.2425,19137.071076608627
25,2010-08-27,711461.95,0,67.15,2.755,204.7900305,7.527,2010,8,27,34,3,Friday,34,August,2010-08,724499.81,705374.645,16435.07334809259
25,2010-09-03,685700.08,0,71.17,2.715,204.7583566,7.527,2010,9,3,35,3,Friday,35,September,2010-09,711461.95,701933.5575,19279.768685800496
25,2010-09-10,655811.95,1,61.14,2.699,204.7266827,7.527,2010,9,10,36,3,Friday,36,September,2010-09,685700.08,694368.4475,30341.56076191265
25,2010-09-17,628989.88,0,60.13,2.706,204.7513279,7.527,2010,9,17,37,3,Friday,37,September,2010-09,655811.95,670490.965,35813.183459451015
25,2010-09-24,607819.33,0,65.06,2.713,204.8182126,7.527,2010,9,24,38,3,Friday,38,September,2010-09,628989.88,644580.31,33721.48859944619
25,2010-10-01,658640.14,0,57.56,2.707,204.8850973,7.484,2010,10,1,39,4,Friday,39,October,2010-10,607819.33,637815.325,24049.945437656927
25,2010-10-08,674283.86,0,48.46,2.764,204.951982,7.484,2010,10,8,40,4,Friday,40,October,2010-10,658640.14,642433.3025,29754.396288931886
25,2010-10-15,616094.72,0,54.09,2.868,205.0137637,7.484,2010,10,15,41,4,Friday,41,October,2010-10,674283.86,639209.5125,32287.233427965533
25,2010-10-22,661644.19,0,46.73,2.917,205.0627881,7.484,2010,10,22,42,4,Friday,42,October,2010-10,616094.72,652665.7275,25305.39228396873
25,2010-10-29,674458.03,0,55.72,2.921,205.1118126,7.484,2010,10,29,43,4,Friday,43,October,2010-10,661644.19,656620.2,27675.18785515868
25,2010-11-05,696314.53,0,38.8,2.917,205.160837,7.484,2010,11,5,44,4,Friday,44,November,2010-11,674458.03,662127.8674999999,33862.69044659652
25,2010-11-12,713250.08,0,40.68,2.931,205.2098614,7.484,2010,11,12,45,4,Friday,45,November,2010-11,696314.53,686416.7075,22910.58242240984
25,2010-11-19,718056.73,0,42.72,3.0,205.0992811,7.484,2010,11,19,46,4,Friday,46,November,2010-11,713250.08,700519.8425,19718.89190600328
25,2010-11-26,1115240.61,1,43.43,3.039,204.9621,7.484,2010,11,26,47,4,Friday,47,November,2010-11,718056.73,810715.4874999999,203230.805006805
25,2010-12-03,885572.96,0,32.41,3.046,204.8249189,7.484,2010,12,3,48,4,Friday,48,December,2010-12,1115240.61,858030.095,189270.22489181728
25,2010-12-10,964729.18,0,22.65,3.109,204.6877378,7.484,2010,12,10,49,4,Friday,49,December,2010-12,885572.96,920899.87,165411.26690165518
25,2010-12-17,1047707.59,0,21.6,3.14,204.6321194,7.484,2010,12,17,50,4,Friday,50,December,2010-12,964729.18,1003312.585,99749.84993453335
25,2010-12-24,1295391.19,0,22.94,3.141,204.6376731,7.484,2010,12,24,51,4,Friday,51,December,2010-12,1047707.59,1048350.23,177499.8296108544
25,2010-12-31,623092.54,1,25.89,3.179,204.6432267,7.484,2010,12,31,52,4,Friday,52,December,2010-12,1295391.19,982730.125,277874.2156026032
25,2011-01-07,558794.63,0,29.0,3.193,204.6487803,7.343,2011,1,7,1,1,Friday,1,January,2011-01,623092.54,881246.4874999999,351114.31864345004
25,2011-01-14,572360.83,0,18.3,3.205,204.7026042,7.343,2011,1,14,2,1,Friday,2,January,2011-01,558794.63,762409.7975,356396.8805851279
25,2011-01-21,568093.57,0,23.21,3.229,205.0460497,7.343,2011,1,21,3,1,Friday,3,January,2011-01,572360.83,580585.3925,28898.581145137443
25,2011-01-28,600448.69,0,18.92,3.237,205.3894952,7.343,2011,1,28,4,1,Friday,4,January,2011-01,568093.57,574924.4299999999,17934.055033997858
25,2011-02-04,639830.45,0,23.94,3.231,205.7329407,7.343,2011,2,4,5,1,Friday,5,February,2011-02,600448.69,595183.385,33044.469750724886
25,2011-02-11,615666.78,1,21.18,3.239,206.0763862,7.343,2011,2,11,6,1,Friday,6,February,2011-02,639830.45,606009.8724999999,30031.428376325508
25,2011-02-18,634637.03,0,38.42,3.245,206.3694701,7.343,2011,2,18,7,1,Friday,7,February,2011-02,615666.78,622645.7375,18078.718658803653
25,2011-02-25,570816.34,0,28.36,3.274,206.6424093,7.343,2011,2,25,8,1,Friday,8,February,2011-02,634637.03,615237.65,31382.472235828496
25,2011-03-04,640912.18,0,31.59,3.433,206.9153485,7.343,2011,3,4,9,1,Friday,9,March,2011-03,570816.34,615508.0825,31668.395574717284
25,2011-03-11,599828.39,0,36.73,3.582,207.1882876,7.343,2011,3,11,10,1,Friday,10,March,2011-03,640912.18,611548.4850000001,32617.867074045662
25,2011-03-18,603393.64,0,40.94,3.631,207.4283845,7.343,2011,3,18,11,1,Friday,11,March,2011-03,599828.39,603737.6375,28758.52910856357
25,2011-03-25,616324.24,0,38.51,3.625,207.6553444,7.343,2011,3,25,12,1,Friday,12,March,2011-03,603393.64,615114.6125,18601.32147878493
25,2011-04-01,618377.79,0,28.5,3.638,207.8823043,7.287,2011,4,1,13,2,Friday,13,April,2011-04,616324.24,609481.015,9241.421924911861
25,2011-04-08,648606.13,0,42.11,3.72,208.1092642,7.287,2011,4,8,14,2,Friday,14,April,2011-04,618377.79,621675.45,19139.80243783847
25,2011-04-15,674562.45,0,51.43,3.821,208.3172811,7.287,2011,4,15,15,2,Friday,15,April,2011-04,648606.13,639467.6525,27661.986100051876
25,2011-04-22,756588.42,0,45.87,3.892,208.4779405,7.287,2011,4,22,16,2,Friday,16,April,2011-04,674562.45,674533.6975,59325.94433824688
25,2011-04-29,649245.0,0,58.43,3.962,208.6386,7.287,2011,4,29,17,2,Friday,17,April,2011-04,756588.42,682250.5,51011.56445903958
25,2011-05-06,659446.55,0,49.5,4.046,208.7992595,7.287,2011,5,6,18,2,Friday,18,May,2011-05,649245.0,684960.605,48871.38546613195
25,2011-05-13,684783.15,0,60.1,4.066,208.9599189,7.287,2011,5,13,19,2,Friday,19,May,2011-05,659446.55,687515.78,48411.53835567254
25,2011-05-20,677971.33,0,56.56,4.062,208.7583165,7.287,2011,5,20,20,2,Friday,20,May,2011-05,684783.15,667861.5075000001,16390.40732770338
25,2011-05-27,718373.94,0,67.18,3.985,208.556714,7.287,2011,5,27,21,2,Friday,21,May,2011-05,677971.33,685143.7425,24604.642219797446
25,2011-06-03,737551.74,0,70.69,3.922,208.3551116,7.287,2011,6,3,22,2,Friday,22,June,2011-06,718373.94,704670.0399999999,28150.26690007679
25,2011-06-10,740259.63,0,71.45,3.881,208.1535092,7.287,2011,6,10,23,2,Friday,23,June,2011-06,737551.74,718539.1599999999,28746.206380640324
25,2011-06-17,717373.43,0,63.58,3.842,208.1265604,7.287,2011,6,17,24,2,Friday,24,June,2011-06,740259.63,728389.6849999999,12199.888910103633
25,2011-06-24,699270.1,0,70.71,3.804,208.2306018,7.287,2011,6,24,25,2,Friday,25,June,2011-06,717373.43,723613.725,19173.83438645319
25,2011-07-01,706206.86,0,66.61,3.748,208.3346432,7.274,2011,7,1,26,3,Friday,26,July,2011-07,699270.1,715777.505,17944.479993132496
25,2011-07-08,698529.64,0,71.64,3.711,208.4386847,7.274,2011,7,8,27,3,Friday,27,July,2011-07,706206.86,705345.0075,8732.687117269268
25,2011-07-15,680510.23,0,72.67,3.76,208.5309337,7.274,2011,7,15,28,3,Friday,28,July,2011-07,698529.64,696129.2075,10971.764062664784
25,2011-07-22,670854.96,0,78.1,3.811,208.5937018,7.274,2011,7,22,29,3,Friday,29,July,2011-07,680510.23,689025.4225,16209.114263587799
25,2011-07-29,668390.82,0,74.72,3.829,208.6564699,7.274,2011,7,29,30,3,Friday,30,July,2011-07,670854.96,679571.4125,13678.181666146524
25,2011-08-05,679706.01,0,74.0,3.842,208.719238,7.274,2011,8,5,31,3,Friday,31,August,2011-08,668390.82,674865.505,6145.443461821544
25,2011-08-12,667130.48,0,70.93,3.812,208.7820061,7.274,2011,8,12,32,3,Friday,32,August,2011-08,679706.01,671520.5675,5671.939407783495
25,2011-08-19,688958.75,0,68.09,3.747,208.8424359,7.274,2011,8,19,33,3,Friday,33,August,2011-08,667130.48,676046.515,10299.240463984706
25,2011-08-26,726422.55,0,66.8,3.704,208.902476,7.274,2011,8,26,34,3,Friday,34,August,2011-08,688958.75,690554.4475,25530.621333965206
25,2011-09-02,699779.0,0,67.2,3.703,208.9625161,7.274,2011,9,2,35,3,Friday,35,September,2011-09,726422.55,695572.695,24644.88058971407
25,2011-09-09,673248.48,1,67.51,3.738,209.0225562,7.274,2011,9,9,36,3,Friday,36,September,2011-09,699779.0,697102.195,22376.802855515343
25,2011-09-16,628720.46,0,62.05,3.742,209.1893892,7.274,2011,9,16,37,3,Friday,37,September,2011-09,673248.48,682042.6224999999,41652.3188938901
25,2011-09-23,620885.93,0,60.28,3.711,209.4986126,7.274,2011,9,23,38,3,Friday,38,September,2011-09,628720.46,655658.4675,37375.640641524195
25,2011-09-30,639160.24,0,60.7,3.645,209.807836,7.274,2011,9,30,39,3,Friday,39,September,2011-09,620885.93,640503.7775000001,23077.60203217851
25,2011-10-07,671522.87,0,50.82,3.583,210.1170595,7.082,2011,10,7,40,4,Friday,40,October,2011-10,639160.24,640072.375,22263.20785443144
25,2011-10-14,646915.47,0,58.95,3.541,210.4027602,7.082,2011,10,14,41,4,Friday,41,October,2011-10,671522.87,644621.1275000001,20993.24216421113
25,2011-10-21,690675.5,0,50.22,3.57,210.5473252,7.082,2011,10,21,42,4,Friday,42,October,2011-10,646915.47,662068.52,23538.254363937016
25,2011-10-28,724443.97,0,46.28,3.569,210.6918901,7.082,2011,10,28,43,4,Friday,43,October,2011-10,690675.5,683389.4525,32709.46384442943
25,2011-11-04,718393.61,0,40.88,3.551,210.8364551,7.082,2011,11,4,44,4,Friday,44,November,2011-11,724443.97,695107.1375,35331.69384555801
25,2011-11-11,719235.07,0,44.81,3.53,210.9810201,7.082,2011,11,11,45,4,Friday,45,November,2011-11,718393.61,713187.0375,15244.397268534889
25,2011-11-18,728525.6,0,46.41,3.53,211.1847207,7.082,2011,11,18,46,4,Friday,46,November,2011-11,719235.07,722649.5625,4744.105314062599
